# This is F1TENTH simulation from 18.12.2023 at time 14:11:50
# Done with git-revision: unknown
#
# Saving: 0.02 s
#
# Controller: Recorder-Node
#
# Data:
time,angular_vel_z,linear_vel_x,pose_theta,pose_theta_cos,pose_theta_sin,pose_x,pose_y,slip_angle,steering_angle,angular_control_calculated,translational_control_calculated,WYPT_X_00,WYPT_X_01,WYPT_X_02,WYPT_X_03,WYPT_X_04,WYPT_X_05,WYPT_X_06,WYPT_X_07,WYPT_X_08,WYPT_X_09,WYPT_X_10,WYPT_X_11,WYPT_X_12,WYPT_X_13,WYPT_X_14,WYPT_X_15,WYPT_X_16,WYPT_X_17,WYPT_X_18,WYPT_X_19,WYPT_Y_00,WYPT_Y_01,WYPT_Y_02,WYPT_Y_03,WYPT_Y_04,WYPT_Y_05,WYPT_Y_06,WYPT_Y_07,WYPT_Y_08,WYPT_Y_09,WYPT_Y_10,WYPT_Y_11,WYPT_Y_12,WYPT_Y_13,WYPT_Y_14,WYPT_Y_15,WYPT_Y_16,WYPT_Y_17,WYPT_Y_18,WYPT_Y_19,WYPT_VX_00,WYPT_VX_01,WYPT_VX_02,WYPT_VX_03,WYPT_VX_04,WYPT_VX_05,WYPT_VX_06,WYPT_VX_07,WYPT_VX_08,WYPT_VX_09,WYPT_VX_10,WYPT_VX_11,WYPT_VX_12,WYPT_VX_13,WYPT_VX_14,WYPT_VX_15,WYPT_VX_16,WYPT_VX_17,WYPT_VX_18,WYPT_VX_19,LIDAR_0040,LIDAR_0065,LIDAR_0090,LIDAR_0115,LIDAR_0140,LIDAR_0165,LIDAR_0190,LIDAR_0215,LIDAR_0240,LIDAR_0265,LIDAR_0290,LIDAR_0315,LIDAR_0340,LIDAR_0365,LIDAR_0390,LIDAR_0415,LIDAR_0440,LIDAR_0465,LIDAR_0490,LIDAR_0515,LIDAR_0540,LIDAR_0565,LIDAR_0590,LIDAR_0615,LIDAR_0640,LIDAR_0665,LIDAR_0690,LIDAR_0715,LIDAR_0740,LIDAR_0765,LIDAR_0790,LIDAR_0815,LIDAR_0840,LIDAR_0865,LIDAR_0890,LIDAR_0915,LIDAR_0940,LIDAR_0965,LIDAR_0990,LIDAR_1015
1.66,-1.122,3.006,2.674,-0.893,0.45,-11.886,1.966,0.0,0.091,4.122,0.105,-12.459,-12.832,-13.205,-13.569,-13.913,-14.215,-14.442,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,-10.698,1.772,1.916,2.06,2.223,2.427,2.688,3.016,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,5.378,4.122,4.493,4.141,3.691,3.325,3.04,2.9,2.849,2.865,3.033,3.266,3.517,3.779,4.06,4.369,4.704,5.012,5.292,5.55,5.787,2.8,2.792,12.676,11.101,9.873,9.158,8.541,8.116,7.726,7.603,7.497,7.482,7.581,7.773,65.533,65.533,65.533,65.533,5.785,5.325,65.533,65.533,65.533,65.533,65.533,10.755,65.533,65.533,11.486,65.533,9.483,10.954,65.533,10.326,6.1,5.744,5.485,5.802,5.442,1.411
1.7,-1.167,3.011,2.713,-0.91,0.415,-11.991,1.989,0.0,0.075,4.122,0.088,-12.459,-12.832,-13.205,-13.569,-13.913,-14.215,-14.442,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,-10.698,1.772,1.916,2.06,2.223,2.427,2.688,3.016,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,5.378,4.122,4.493,4.141,3.691,3.325,3.04,2.9,2.849,2.865,3.033,3.266,3.517,3.779,4.06,4.369,4.704,5.012,5.292,5.55,5.787,2.868,13.534,11.69,10.371,9.423,8.742,8.223,7.868,7.624,7.471,4.326,7.445,7.563,65.533,65.533,65.533,65.533,2.133,5.413,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,11.081,11.565,65.533,9.045,8.111,7.325,6.464,5.987,5.675,5.456,5.825,5.448,5.447
1.74,-1.154,3.053,2.754,-0.926,0.378,-12.111,2.036,0.0,0.057,4.122,0.075,-12.459,-12.832,-13.205,-13.569,-13.913,-14.215,-14.442,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,-10.698,1.772,1.916,2.06,2.223,2.427,2.688,3.016,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,5.378,4.122,4.493,4.141,3.691,3.325,3.04,2.9,2.849,2.865,3.033,3.266,3.517,3.779,4.06,4.369,4.704,5.012,5.292,5.55,5.787,2.965,12.999,11.27,9.919,9.18,8.571,8.092,7.669,7.543,7.418,7.367,7.454,7.603,7.861,8.159,8.705,9.402,5.647,65.533,65.533,65.533,11.282,10.928,10.695,10.612,10.633,10.826,7.915,11.584,65.533,8.862,8.168,7.415,6.558,5.953,5.651,5.459,5.827,5.492,5.483
1.78,-0.838,3.169,2.778,-0.935,0.355,-12.217,2.08,0.0,0.057,4.493,0.055,-12.832,-13.205,-13.569,-13.913,-14.215,-14.442,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,-10.698,-10.299,1.916,2.06,2.223,2.427,2.688,3.016,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,5.378,5.414,4.493,4.141,3.691,3.325,3.04,2.9,2.849,2.865,3.033,3.266,3.517,3.779,4.06,4.369,4.704,5.012,5.292,5.55,5.787,5.772,65.533,12.137,10.67,9.626,8.848,8.293,7.872,7.604,7.423,7.341,7.318,7.437,7.543,7.875,8.262,8.821,1.912,5.42,65.533,65.533,65.533,65.533,65.533,65.533,10.418,10.499,10.745,11.101,11.609,65.533,8.93,8.202,7.223,6.671,5.919,5.651,5.46,5.857,5.55,5.557
1.829,-0.731,3.179,2.814,-0.947,0.322,-12.384,2.133,0.0,0.043,4.493,0.042,-12.832,-13.205,-13.569,-13.913,-14.215,-14.442,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,-10.698,-10.299,1.916,2.06,2.223,2.427,2.688,3.016,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,5.378,5.414,4.493,4.141,3.691,3.325,3.04,2.9,2.849,2.865,3.033,3.266,3.517,3.779,4.06,4.369,4.704,5.012,5.292,5.55,5.787,5.772,65.533,11.511,10.098,9.284,8.621,8.073,7.65,7.469,7.343,7.277,7.314,7.415,7.628,7.921,8.387,1.766,5.374,65.533,65.533,11.326,65.533,10.691,10.444,10.304,10.302,10.437,10.658,11.067,65.533,9.479,8.929,65.533,10.468,6.713,5.892,5.644,5.49,5.886,5.607,5.641
1.86,-0.731,3.179,2.839,-0.955,0.298,-12.517,2.174,0.0,0.021,4.493,0.003,-12.832,-13.205,-13.569,-13.913,-14.215,-14.442,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,-10.698,-10.299,1.916,2.06,2.223,2.427,2.688,3.016,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,5.378,5.414,4.493,4.141,3.691,3.325,3.04,2.9,2.849,2.865,3.033,3.266,3.517,3.779,4.06,4.369,4.704,5.012,5.292,5.55,5.787,5.772,65.533,11.511,10.098,9.284,8.621,8.073,7.65,7.469,7.343,7.277,7.314,7.415,7.628,7.921,8.387,1.766,5.374,65.533,65.533,11.326,65.533,10.691,10.444,10.304,10.302,10.437,10.658,11.067,65.533,9.479,8.929,65.533,10.468,6.713,5.892,5.644,5.49,5.886,5.607,5.641
1.9,-0.684,3.346,2.861,-0.961,0.277,-12.637,2.21,0.0,-0.036,4.141,-0.005,-12.832,-13.205,-13.569,-13.913,-14.215,-14.442,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,-10.698,-10.299,1.916,2.06,2.223,2.427,2.688,3.016,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,5.378,5.414,4.493,4.141,3.691,3.325,3.04,2.9,2.849,2.865,3.033,3.266,3.517,3.779,4.06,4.369,4.704,5.012,5.292,5.55,5.787,5.772,65.533,11.029,9.848,8.993,8.352,7.889,7.569,7.374,7.236,7.223,7.262,7.317,7.619,7.951,8.479,9.083,5.016,65.533,65.533,65.533,65.533,65.533,6.669,10.098,10.136,10.297,10.599,11.018,65.533,9.208,8.563,7.556,10.27,6.717,5.887,5.675,5.539,5.923,5.661,5.734
1.94,-0.503,3.439,2.883,-0.967,0.255,-12.79,2.231,0.0,-0.044,4.141,-0.015,-13.205,-13.569,-13.913,-14.215,-14.442,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,-10.698,-10.299,-9.901,2.06,2.223,2.427,2.688,3.016,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,5.378,5.414,5.447,4.141,3.691,3.325,3.04,2.9,2.849,2.865,3.033,3.266,3.517,3.779,4.06,4.369,4.704,5.012,5.292,5.55,5.787,5.772,5.346,12.411,10.814,9.676,8.877,8.263,65.533,7.502,7.295,7.191,7.16,7.221,7.353,7.607,7.982,1.524,9.074,5.02,65.533,65.533,11.207,10.676,10.345,6.571,10.054,10.075,10.255,10.544,11.011,65.533,9.082,65.533,7.527,10.189,6.666,5.896,5.67,5.547,5.988,5.701,5.763
1.98,-0.311,3.585,2.904,-0.972,0.235,-12.979,2.242,0.0,-0.044,4.141,-0.081,-13.569,-13.913,-14.215,-14.442,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,-10.698,-10.299,-9.901,-9.502,2.223,2.427,2.688,3.016,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,5.378,5.414,5.447,5.467,3.691,3.325,3.04,2.9,2.849,2.865,3.033,3.266,3.517,3.779,4.06,4.369,4.704,5.012,5.292,5.55,5.787,5.772,5.346,4.979,11.995,10.578,9.429,8.659,8.101,7.616,7.396,7.228,7.144,7.127,7.2,7.364,7.631,1.379,8.521,4.951,10.19,65.533,65.533,65.533,65.533,65.533,6.395,9.835,9.9,10.092,10.403,10.84,65.533,8.998,8.455,65.533,7.034,6.455,5.916,5.721,5.585,6.051,5.761,5.849
2.022,-0.253,3.646,2.912,-0.974,0.227,-13.12,2.276,0.0,-0.056,3.691,-0.151,-13.569,-13.913,-14.215,-14.442,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,-10.698,-10.299,-9.901,-9.502,2.223,2.427,2.688,3.016,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,5.378,5.414,5.447,5.467,3.691,3.325,3.04,2.9,2.849,2.865,3.033,3.266,3.517,3.779,4.06,4.369,4.704,5.012,5.292,5.55,5.787,5.772,5.346,4.979,11.65,10.165,9.284,8.509,7.959,7.607,7.333,7.14,7.065,7.083,7.108,7.321,1.247,7.985,8.517,4.678,10.192,65.533,7.537,10.636,10.172,9.867,9.709,9.667,9.746,9.943,10.268,10.727,65.533,8.993,8.601,65.533,7.197,7.004,5.952,5.763,5.653,6.125,5.86,5.924
2.061,-0.084,3.727,2.917,-0.975,0.223,-13.263,2.267,0.0,-0.127,3.691,-0.161,-13.569,-13.913,-14.215,-14.442,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,-10.698,-10.299,-9.901,-9.502,2.223,2.427,2.688,3.016,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,5.378,5.414,5.447,5.467,3.691,3.325,3.04,2.9,2.849,2.865,3.033,3.266,3.517,3.779,4.06,4.369,4.704,5.012,5.292,5.55,5.787,5.772,5.346,4.979,11.517,10.128,9.147,8.419,65.533,7.525,7.258,7.08,7.028,7.019,7.047,1.156,7.521,7.916,8.442,4.437,65.533,65.533,65.533,65.533,65.533,65.533,6.058,9.452,65.533,65.533,65.533,65.533,65.533,3.787,8.465,7.734,6.897,9.684,6.012,5.83,5.716,6.174,6.015,5.981
2.101,0.066,3.756,2.917,-0.975,0.223,-13.405,2.3,0.0,-0.214,3.691,-0.16,-13.569,-13.913,-14.215,-14.442,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,-10.698,-10.299,-9.901,-9.502,2.223,2.427,2.688,3.016,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,5.378,5.414,5.447,5.467,3.691,3.325,3.04,2.9,2.849,2.865,3.033,3.266,3.517,3.779,4.06,4.369,4.704,5.012,5.292,5.55,5.787,5.772,5.346,4.979,11.427,10.052,9.074,8.374,7.759,7.452,7.182,7.038,6.965,6.958,7.051,7.203,7.471,7.846,8.372,4.355,9.966,65.533,65.533,65.533,65.533,65.533,5.851,9.275,65.533,65.533,65.533,65.533,65.533,65.533,8.179,7.393,10.262,9.939,6.898,5.893,5.775,5.739,6.171,6.037
2.141,0.202,3.777,2.91,-0.973,0.229,-13.556,2.317,0.0,-0.214,3.325,-0.237,-13.913,-14.215,-14.442,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,-10.698,-10.299,-9.901,-9.502,-9.102,2.427,2.688,3.016,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,5.378,5.414,5.447,5.467,5.465,3.325,3.04,2.9,2.849,2.865,3.033,3.266,3.517,3.779,4.06,4.369,4.704,5.012,5.292,5.55,5.787,5.772,5.346,4.979,4.647,11.44,10.057,9.092,8.368,7.74,7.45,7.168,7.007,6.929,1.045,6.99,7.16,7.412,7.789,8.275,4.287,65.533,65.533,7.089,65.533,65.533,65.533,5.741,65.533,65.533,65.533,65.533,6.789,65.533,65.533,8.211,65.533,10.45,9.956,6.54,5.93,5.814,5.769,6.271,6.06
2.179,0.41,3.796,2.897,-0.97,0.242,-13.678,2.316,0.0,-0.214,3.325,-0.24,-13.913,-14.215,-14.442,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,-10.698,-10.299,-9.901,-9.502,-9.102,2.427,2.688,3.016,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,5.378,5.414,5.447,5.467,5.465,3.325,3.04,2.9,2.849,2.865,3.033,3.266,3.517,3.779,4.06,4.369,4.704,5.012,5.292,5.55,5.787,5.772,5.346,4.979,4.647,11.83,10.327,9.253,8.46,7.825,7.483,7.176,6.974,6.885,6.845,6.9,7.039,7.262,7.574,8.044,4.083,9.48,10.667,65.533,65.533,65.533,65.533,9.108,9.017,9.057,9.17,65.533,65.533,65.533,65.533,65.533,8.302,7.584,6.705,9.726,8.284,5.913,5.847,6.341,6.267
2.226,1.042,3.784,2.849,-0.958,0.288,-13.846,2.362,0.0,-0.298,3.04,-0.23,-14.215,-14.442,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,-10.698,-10.299,-9.901,-9.502,-9.102,-8.703,2.688,3.016,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,5.378,5.414,5.447,5.467,5.465,5.433,3.04,2.9,2.849,2.865,3.033,3.266,3.517,3.779,4.06,4.369,4.704,5.012,5.292,5.55,5.787,5.772,5.346,4.979,4.647,4.341,12.654,10.742,9.616,8.701,8.054,7.578,0.937,6.983,6.842,6.783,6.738,6.887,7.057,7.351,7.726,3.919,65.533,65.533,65.533,65.533,65.533,65.533,65.533,5.404,65.533,65.533,65.533,65.533,65.533,65.533,65.533,8.217,65.533,10.277,7.066,8.962,6.069,5.945,5.91,6.427
2.261,1.057,3.757,2.804,-0.943,0.332,-13.957,2.394,0.0,-0.301,3.04,-0.295,-14.215,-14.442,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,-10.698,-10.299,-9.901,-9.502,-9.102,-8.703,2.688,3.016,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,5.378,5.414,5.447,5.467,5.465,5.433,3.04,2.9,2.849,2.865,3.033,3.266,3.517,3.779,4.06,4.369,4.704,5.012,5.292,5.55,5.787,5.772,5.346,4.979,4.647,4.341,12.654,10.742,9.616,8.701,8.054,7.578,0.937,6.983,6.842,6.783,6.738,6.887,7.057,7.351,7.726,3.919,65.533,65.533,65.533,65.533,65.533,65.533,65.533,5.404,65.533,65.533,65.533,65.533,65.533,65.533,65.533,8.217,65.533,10.277,7.066,8.962,6.069,5.945,5.91,6.427
2.3,1.387,3.666,2.752,-0.925,0.38,-14.078,2.441,0.0,-0.336,3.04,-0.286,-14.215,-14.442,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,-10.698,-10.299,-9.901,-9.502,-9.102,-8.703,2.688,3.016,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,5.378,5.414,5.447,5.467,5.465,5.433,3.04,2.9,2.849,2.865,3.033,3.266,3.517,3.779,4.06,4.369,4.704,5.012,5.292,5.55,5.787,5.772,5.346,4.979,4.647,4.341,65.533,11.61,10.118,9.084,8.281,0.91,7.305,7.026,6.841,6.734,6.63,6.745,6.868,7.085,7.423,3.97,3.852,9.21,65.533,65.533,65.533,65.533,65.533,65.533,8.703,65.533,65.533,65.533,65.533,6.43,65.533,65.533,7.999,65.533,65.533,10.022,6.272,6.093,6.01,5.991
2.342,1.47,3.607,2.699,-0.904,0.428,-14.193,2.486,0.0,-0.352,3.04,-0.279,-14.215,-14.442,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,-10.698,-10.299,-9.901,-9.502,-9.102,-8.703,2.688,3.016,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,5.378,5.414,5.447,5.467,5.465,5.433,3.04,2.9,2.849,2.865,3.033,3.266,3.517,3.779,4.06,4.369,4.704,5.012,5.292,5.55,5.787,5.772,5.346,4.979,4.647,4.341,65.533,12.129,10.482,9.308,8.436,0.923,7.332,7.051,6.853,6.707,6.675,6.704,6.79,6.963,7.217,7.642,3.718,8.893,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,3.484,9.928,6.764,9.083,8.416,6.072,6.031
2.378,1.47,3.607,2.645,-0.879,0.477,-14.309,2.535,0.0,-0.352,2.9,-0.272,-14.442,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,-10.698,-10.299,-9.901,-9.502,-9.102,-8.703,-8.31,3.016,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,5.378,5.414,5.447,5.467,5.465,5.433,5.364,2.9,2.849,2.865,3.033,3.266,3.517,3.779,4.06,4.369,4.704,5.012,5.292,5.55,5.787,5.772,5.346,4.979,4.647,4.341,4.054,65.533,13.456,11.347,9.898,0.924,8.097,7.56,7.155,6.883,6.698,6.61,6.499,6.618,6.744,6.95,7.282,3.645,8.147,65.533,65.533,65.533,65.533,65.533,65.533,65.533,5.071,65.533,65.533,65.533,65.533,65.533,65.533,65.533,8.188,3.495,10.409,7.042,7.092,6.227,6.128
2.42,1.532,3.493,2.584,-0.849,0.529,-14.42,2.6,0.0,-0.343,2.9,-0.263,-14.442,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,-10.698,-10.299,-9.901,-9.502,-9.102,-8.703,-8.31,3.016,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,5.378,5.414,5.447,5.467,5.465,5.433,5.364,2.9,2.849,2.865,3.033,3.266,3.517,3.779,4.06,4.369,4.704,5.012,5.292,5.55,5.787,5.772,5.346,4.979,4.647,4.341,4.054,65.533,65.533,12.558,0.938,9.395,8.481,7.72,7.273,6.971,6.724,6.566,6.501,6.494,6.564,6.708,6.952,7.294,3.389,8.713,65.533,65.533,6.16,65.533,65.533,65.533,65.533,8.417,65.533,65.533,65.533,65.533,65.533,65.533,65.533,8.038,3.516,65.533,10.11,9.139,6.279
2.46,1.699,3.444,2.521,-0.813,0.582,-14.498,2.643,0.0,-0.336,2.9,-0.256,-14.442,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,-10.698,-10.299,-9.901,-9.502,-9.102,-8.703,-8.31,3.016,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,5.378,5.414,5.447,5.467,5.465,5.433,5.364,2.9,2.849,2.865,3.033,3.266,3.517,3.779,4.06,4.369,4.704,5.012,5.292,5.55,5.787,5.772,5.346,4.979,4.647,4.341,4.054,65.533,65.533,14.235,11.814,10.135,8.967,8.167,7.539,7.101,6.784,6.574,6.44,6.308,6.396,6.5,6.654,6.921,3.488,3.34,8.44,65.533,10.079,9.227,65.533,65.533,65.533,8.355,8.314,8.42,65.533,65.533,65.533,65.533,65.533,65.533,8.041,65.533,7.33,7.045,9.236
2.503,1.801,3.367,2.47,-0.783,0.622,-14.577,2.709,0.0,-0.318,2.9,-0.32,-14.442,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,-10.698,-10.299,-9.901,-9.502,-9.102,-8.703,-8.31,3.016,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,5.378,5.414,5.447,5.467,5.465,5.433,5.364,2.9,2.849,2.865,3.033,3.266,3.517,3.779,4.06,4.369,4.704,5.012,5.292,5.55,5.787,5.772,5.346,4.979,4.647,4.341,4.054,65.533,65.533,65.533,12.55,10.641,9.327,8.383,7.669,7.204,6.836,6.596,6.421,6.346,6.334,6.387,6.525,6.741,7.082,3.179,8.532,8.903,65.533,65.533,9.232,8.834,8.546,8.389,8.316,8.36,8.486,8.734,9.106,9.592,10.281,9.341,8.433,9.778,7.665,10.103,6.853
2.543,1.832,3.139,2.389,-0.73,0.683,-14.669,2.779,0.0,-0.365,2.849,-0.311,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,-10.698,-10.299,-9.901,-9.502,-9.102,-8.703,-8.31,-7.927,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,5.378,5.414,5.447,5.467,5.465,5.433,5.364,5.248,2.849,2.865,3.033,3.266,3.517,3.779,4.06,4.369,4.704,5.012,5.292,5.55,5.787,5.772,5.346,4.979,4.647,4.341,4.054,3.779,65.533,65.533,0.998,14.413,11.851,10.114,8.918,8.063,7.437,6.997,6.675,6.443,6.282,6.163,6.219,6.296,6.454,6.67,7.036,3.103,8.264,8.99,65.533,5.866,9.016,8.671,8.405,8.252,8.208,8.277,8.431,8.666,9.104,65.533,65.533,65.533,8.411,8.126,10.6,6.937
2.582,1.6,3.09,2.346,-0.7,0.714,-14.737,2.83,0.0,-0.365,2.849,-0.307,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,-10.698,-10.299,-9.901,-9.502,-9.102,-8.703,-8.31,-7.927,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,5.378,5.414,5.447,5.467,5.465,5.433,5.364,5.248,2.849,2.865,3.033,3.266,3.517,3.779,4.06,4.369,4.704,5.012,5.292,5.55,5.787,5.772,5.346,4.979,4.647,4.341,4.054,3.779,65.533,65.533,10.586,65.533,13.427,10.92,9.578,8.511,7.652,7.155,6.769,6.491,6.267,6.152,6.084,6.129,6.221,6.395,6.672,3.109,3.037,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,8.102,8.192,65.533,65.533,65.533,65.533,65.533,65.533,8.301,65.533,10.535
2.622,1.643,3.04,2.268,-0.642,0.767,-14.828,2.93,0.0,-0.379,2.849,-0.297,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,-10.698,-10.299,-9.901,-9.502,-9.102,-8.703,-8.31,-7.927,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,5.378,5.414,5.447,5.467,5.465,5.433,5.364,5.248,2.849,2.865,3.033,3.266,3.517,3.779,4.06,4.369,4.704,5.012,5.292,5.55,5.787,5.772,5.346,4.979,4.647,4.341,4.054,3.779,5.146,1.091,65.533,65.533,65.533,12.458,10.439,9.092,8.132,7.417,6.932,6.546,6.289,6.117,5.996,5.994,6.031,6.143,6.323,6.619,2.849,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,8.071,8.09,8.229,8.448,8.766,9.235,9.897,65.533,9.029,8.299,8.133
2.661,1.643,3.04,2.222,-0.606,0.796,-14.862,2.981,0.0,-0.375,2.849,-0.29,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,-10.698,-10.299,-9.901,-9.502,-9.102,-8.703,-8.31,-7.927,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,5.378,5.414,5.447,5.467,5.465,5.433,5.364,5.248,2.849,2.865,3.033,3.266,3.517,3.779,4.06,4.369,4.704,5.012,5.292,5.55,5.787,5.772,5.346,4.979,4.647,4.341,4.054,3.779,5.189,1.094,65.533,65.533,65.533,13.392,10.884,9.44,8.384,7.516,7.003,6.639,6.328,6.118,5.995,5.918,5.945,6.026,6.191,6.424,2.967,2.773,65.533,65.533,65.533,65.533,65.533,8.424,8.2,8.115,8.053,8.174,8.313,8.617,9.019,9.598,10.33,9.48,8.65,8.557
2.699,1.767,2.912,2.154,-0.551,0.835,-14.926,3.072,0.0,-0.356,2.849,-0.281,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,-10.698,-10.299,-9.901,-9.502,-9.102,-8.703,-8.31,-7.927,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,5.378,5.414,5.447,5.467,5.465,5.433,5.364,5.248,2.849,2.865,3.033,3.266,3.517,3.779,4.06,4.369,4.704,5.012,5.292,5.55,5.787,5.772,5.346,4.979,4.647,4.341,4.054,3.779,65.533,1.12,65.533,10.6,65.533,14.503,11.705,9.905,8.667,65.533,7.164,6.697,6.367,6.121,5.974,5.821,5.879,5.923,6.046,6.235,6.555,2.659,65.533,65.533,65.533,65.533,65.533,65.533,65.533,65.533,8.023,8.033,8.22,8.449,8.824,9.274,9.986,65.533,9.029,8.299
