translational_control,angular_control,pose_x,pose_y,pose_theta,linear_vel_x,linear_vel_y,angular_vel_z,pose_theta_cos,pose_theta_sin,slip_angle,steering_angle,LIDAR_0,LIDAR_1,LIDAR_2,LIDAR_3,LIDAR_4,LIDAR_5,LIDAR_6,LIDAR_7,LIDAR_8,LIDAR_9,LIDAR_10,LIDAR_11,LIDAR_12,LIDAR_13,LIDAR_14,LIDAR_15,LIDAR_16,LIDAR_17,LIDAR_18,LIDAR_19,LIDAR_20,LIDAR_21,LIDAR_22,LIDAR_23,LIDAR_24,LIDAR_25,LIDAR_26,LIDAR_27,LIDAR_28,LIDAR_29,LIDAR_30,LIDAR_31,LIDAR_32,LIDAR_33,LIDAR_34,LIDAR_35,LIDAR_36,LIDAR_37,LIDAR_38,LIDAR_39,LIDAR_40,LIDAR_41,LIDAR_42,LIDAR_43,LIDAR_44,LIDAR_45,LIDAR_46,LIDAR_47,LIDAR_48,LIDAR_49,LIDAR_50,LIDAR_51,LIDAR_52,LIDAR_53,LIDAR_54,LIDAR_55,LIDAR_56,LIDAR_57,LIDAR_58,LIDAR_59,LIDAR_60,LIDAR_61,LIDAR_62,LIDAR_63,LIDAR_64,LIDAR_65,LIDAR_66,LIDAR_67
7.0,3.5,-5.471,1.548,2.719,8.955,0.0,-0.579,-0.912,0.41,0.124,-0.057,1.064,1.073,1.089,1.05,1.072,1.124,1.099,1.099,1.108,1.155,1.125,1.207,1.193,1.206,1.264,1.303,1.376,1.367,1.451,1.502,1.588,1.669,1.742,1.856,1.954,2.115,2.251,2.466,2.754,3.054,3.467,3.982,4.705,6.008,7.848,11.52,20.894,22.7,23.636,11.457,7.36,5.6,4.529,3.775,3.19,2.848,2.469,2.333,2.106,1.922,1.774,1.642,1.59,1.527,1.463,1.38,1.34,1.254,1.263,1.173,1.118,1.163,1.074,1.057,1.065,1.02,0.986,1.013
5.4720001220703125,3.5,-5.729,1.629,2.711,9.165,0.0,0.344,-0.909,0.418,0.11,0.039,1.068,1.069,1.056,1.071,1.054,1.068,1.121,1.091,1.127,1.144,1.176,1.149,1.148,1.242,1.261,1.33,1.313,1.363,1.435,1.476,1.527,1.626,1.72,1.826,1.902,2.075,2.266,2.409,2.68,2.957,3.376,3.814,4.542,5.496,7.165,10.57,18.81,22.284,23.211,12.897,8.186,5.925,4.751,3.818,3.358,2.924,2.653,2.353,2.097,1.962,1.855,1.697,1.585,1.52,1.455,1.373,1.376,1.255,1.279,1.192,1.169,1.171,1.09,1.1,1.063,1.012,1.008,1.018
7.0,-2.186000108718872,-5.991,1.718,2.73,9.329,0.0,1.276,-0.917,0.4,0.078,0.135,1.072,1.042,1.047,1.095,1.057,1.078,1.093,1.086,1.115,1.152,1.169,1.136,1.175,1.23,1.274,1.297,1.322,1.346,1.438,1.502,1.544,1.612,1.738,1.888,1.908,2.162,2.263,2.508,2.716,3.093,3.567,4.042,4.905,6.147,8.348,12.638,21.053,22.414,18.674,10.039,7.119,5.338,4.316,3.696,3.113,2.811,2.566,2.275,2.147,1.94,1.812,1.688,1.622,1.509,1.42,1.4,1.321,1.248,1.267,1.198,1.191,1.096,1.121,1.075,1.048,1.01,1.048,0.991
6.2829999923706055,3.5,-6.257,1.811,2.777,9.539,0.0,1.931,-0.934,0.356,0.028,0.069,1.059,1.06,1.021,1.038,1.045,1.042,1.082,1.094,1.084,1.149,1.149,1.185,1.252,1.221,1.312,1.329,1.382,1.397,1.435,1.542,1.647,1.689,1.857,1.965,2.109,2.281,2.454,2.743,3.046,3.476,4.065,4.917,6.282,8.393,12.958,20.974,22.18,17.983,9.864,6.865,5.334,4.297,3.73,3.147,2.874,2.549,2.316,2.102,1.984,1.798,1.695,1.6,1.509,1.437,1.436,1.343,1.295,1.243,1.209,1.168,1.11,1.135,1.081,1.062,1.081,1.045,1.042,0.998
7.0,-3.5,-6.529,1.905,2.835,9.728,0.0,1.988,-0.953,0.302,-0.024,0.165,1.036,1.047,1.019,1.031,1.038,1.032,1.1,1.086,1.089,1.129,1.145,1.218,1.203,1.262,1.272,1.327,1.457,1.475,1.522,1.614,1.74,1.79,1.99,2.06,2.338,2.529,2.831,3.181,3.595,4.229,5.212,6.72,9.452,16.004,21.261,22.177,14.763,8.839,6.439,5.067,4.224,3.579,3.029,2.742,2.427,2.296,2.067,1.915,1.804,1.659,1.604,1.565,1.423,1.408,1.291,1.279,1.192,1.25,1.185,1.109,1.122,1.087,1.125,1.081,1.033,1.031,1.04,1.05
7.0,-3.5,-6.808,1.999,2.895,9.938,0.0,1.823,-0.97,0.244,-0.068,0.069,0.987,1.037,1.043,1.035,1.099,1.074,1.069,1.057,1.131,1.16,1.206,1.205,1.258,1.313,1.339,1.439,1.506,1.57,1.647,1.788,1.864,2.063,2.187,2.328,2.601,2.897,3.295,3.768,4.626,5.717,7.356,10.866,19.521,21.318,22.214,11.567,7.8,5.846,4.8,3.951,3.406,3.037,2.627,2.437,2.189,2.056,1.909,1.839,1.65,1.587,1.538,1.424,1.38,1.37,1.279,1.205,1.211,1.171,1.177,1.114,1.092,1.13,1.069,1.038,1.04,1.04,1.047,1.035
7.0,1.830999970436096,-7.094,2.091,2.942,10.147,0.0,0.871,-0.98,0.198,-0.098,-0.027,1.042,1.036,1.05,1.105,1.088,1.07,1.078,1.118,1.159,1.202,1.194,1.322,1.325,1.338,1.43,1.491,1.536,1.668,1.777,1.825,2.019,2.163,2.31,2.609,2.871,3.335,3.869,4.651,5.672,7.623,11.275,19.528,21.103,21.929,11.261,7.822,5.859,4.658,3.951,3.331,3.027,2.639,2.407,2.233,2.054,1.926,1.814,1.667,1.582,1.504,1.45,1.38,1.379,1.296,1.224,1.227,1.173,1.148,1.111,1.098,1.119,1.075,1.052,1.067,1.045,1.03,1.057,1.029
7.0,-3.5,-7.387,2.179,2.956,10.351,0.0,-0.148,-0.983,0.184,-0.097,0.028,1.048,1.033,1.042,1.065,1.079,1.089,1.136,1.164,1.169,1.228,1.205,1.286,1.322,1.335,1.453,1.521,1.533,1.668,1.768,1.898,2.039,2.175,2.433,2.624,3.0,3.452,4.025,4.809,6.122,8.418,13.742,20.047,21.033,17.551,9.928,6.881,5.359,4.38,3.755,3.335,2.945,2.649,2.363,2.19,1.985,1.849,1.771,1.691,1.572,1.51,1.457,1.366,1.332,1.253,1.266,1.2,1.174,1.169,1.125,1.104,1.112,1.084,1.047,1.055,1.051,1.019,1.047,1.02
7.0,1.1770000457763672,-7.688,2.265,2.946,10.551,0.0,-0.761,-0.981,0.194,-0.074,-0.068,1.039,1.036,1.05,1.03,1.094,1.074,1.135,1.159,1.165,1.195,1.214,1.281,1.343,1.327,1.438,1.494,1.531,1.628,1.767,1.871,2.034,2.175,2.398,2.609,2.88,3.312,3.892,4.609,5.826,7.821,12.067,19.175,20.509,21.291,11.0,7.516,5.714,4.518,3.888,3.338,2.939,2.634,2.355,2.207,2.073,1.919,1.815,1.688,1.563,1.518,1.442,1.37,1.331,1.305,1.257,1.209,1.149,1.175,1.131,1.097,1.13,1.084,1.049,1.062,1.042,1.032,1.06,1.031
7.0,3.5,-7.995,2.349,2.916,10.748,0.0,-1.293,-0.975,0.223,-0.038,-0.033,1.039,1.033,1.03,1.028,1.081,1.078,1.079,1.12,1.147,1.147,1.209,1.213,1.279,1.317,1.394,1.421,1.507,1.612,1.675,1.788,1.904,2.038,2.27,2.469,2.711,3.025,3.536,4.039,4.947,6.271,8.834,14.485,19.543,20.548,15.719,9.571,6.733,5.266,4.314,3.586,3.17,2.858,2.566,2.347,2.169,1.939,1.824,1.764,1.646,1.543,1.476,1.43,1.381,1.341,1.269,1.259,1.196,1.15,1.161,1.121,1.11,1.138,1.073,1.049,1.066,1.027,1.04,1.026
7.0,-3.3910000324249268,-8.308,2.433,2.878,10.941,0.0,-1.058,-0.965,0.261,0.003,0.063,1.049,1.057,1.046,1.033,1.067,1.097,1.104,1.142,1.135,1.14,1.175,1.199,1.214,1.329,1.401,1.409,1.495,1.541,1.605,1.751,1.847,1.977,2.107,2.271,2.468,2.741,3.134,3.569,4.204,5.166,6.707,9.281,15.978,19.337,20.263,14.764,8.985,6.413,5.05,4.161,3.599,3.142,2.755,2.487,2.295,2.078,1.93,1.786,1.736,1.634,1.516,1.448,1.411,1.298,1.345,1.266,1.257,1.189,1.116,1.117,1.085,1.044,1.091,1.055,1.052,1.063,1.066,1.0
7.0,3.5,-8.627,2.518,2.853,11.131,0.0,-0.483,-0.959,0.284,0.026,-0.033,1.028,1.037,1.069,1.065,1.096,1.088,1.105,1.156,1.128,1.141,1.189,1.209,1.235,1.272,1.313,1.399,1.498,1.521,1.623,1.697,1.772,1.882,2.075,2.215,2.41,2.658,2.97,3.289,3.831,4.614,5.651,7.629,11.417,18.223,19.465,20.238,11.527,7.591,5.616,4.591,3.853,3.288,2.98,2.662,2.42,2.146,2.016,1.882,1.763,1.658,1.611,1.5,1.411,1.396,1.304,1.282,1.237,1.165,1.192,1.124,1.136,1.093,1.056,1.095,1.058,1.044,1.061,1.043
7.0,-0.9890000224113464,-8.951,2.605,2.841,11.318,0.0,-0.139,-0.955,0.296,0.034,0.063,1.028,1.038,1.019,1.086,1.09,1.08,1.071,1.134,1.134,1.129,1.205,1.198,1.26,1.288,1.313,1.373,1.46,1.491,1.554,1.701,1.721,1.861,1.977,2.134,2.363,2.616,2.817,3.243,3.682,4.397,5.346,7.093,10.176,17.172,18.823,19.708,13.326,8.48,6.22,4.864,3.973,3.387,3.072,2.66,2.372,2.234,2.045,1.874,1.75,1.689,1.616,1.517,1.424,1.372,1.295,1.262,1.239,1.163,1.181,1.132,1.122,1.109,1.076,1.037,1.066,1.041,0.976,1.05
7.0,-3.5,-9.281,2.695,2.844,11.501,0.0,0.455,-0.956,0.294,0.03,0.034,1.067,1.036,1.037,1.062,1.075,1.078,1.124,1.077,1.142,1.198,1.198,1.227,1.279,1.257,1.362,1.407,1.471,1.534,1.573,1.696,1.773,1.825,2.06,2.211,2.435,2.613,2.9,3.222,3.786,4.526,5.543,7.225,10.57,17.172,18.608,19.372,12.69,8.116,6.0,4.682,3.953,3.337,3.003,2.602,2.348,2.209,2.051,1.849,1.789,1.676,1.559,1.453,1.441,1.334,1.323,1.256,1.241,1.163,1.165,1.166,1.078,1.091,1.041,1.043,1.051,1.031,1.02,0.988
7.0,1.093000054359436,-9.615,2.787,2.859,11.682,0.0,0.477,-0.96,0.278,0.011,-0.062,1.056,1.079,1.041,1.067,1.121,1.082,1.096,1.1,1.159,1.188,1.21,1.228,1.307,1.337,1.347,1.42,1.435,1.557,1.644,1.674,1.797,1.93,2.127,2.257,2.5,2.726,3.052,3.469,4.06,4.923,6.139,8.238,12.645,17.638,18.573,19.283,10.477,7.16,5.42,4.34,3.721,3.134,2.881,2.603,2.317,2.11,1.914,1.771,1.696,1.646,1.551,1.428,1.407,1.304,1.301,1.234,1.193,1.174,1.145,1.127,1.108,1.095,1.062,1.042,1.002,1.061,0.999,1.012
7.0,-3.5,-9.954,2.882,2.869,11.859,0.0,0.059,-0.963,0.269,-0.002,-0.029,1.043,1.064,1.041,1.106,1.067,1.084,1.132,1.128,1.177,1.201,1.23,1.231,1.289,1.328,1.396,1.452,1.503,1.59,1.652,1.747,1.889,2.012,2.137,2.293,2.54,2.81,3.125,3.555,4.143,5.056,6.517,8.828,14.414,17.58,18.441,19.061,9.396,6.688,5.213,4.147,3.521,3.089,2.769,2.454,2.276,2.094,1.92,1.767,1.657,1.632,1.488,1.424,1.359,1.285,1.3,1.207,1.209,1.189,1.111,1.141,1.093,1.039,1.021,1.051,0.989,1.03,1.0,0.993
7.0,3.5,-10.298,2.979,2.868,12.035,0.0,-0.381,-0.963,0.27,-0.003,-0.125,1.055,1.054,1.072,1.085,1.113,1.124,1.14,1.152,1.147,1.203,1.216,1.276,1.284,1.348,1.38,1.477,1.515,1.56,1.621,1.731,1.849,1.981,2.174,2.316,2.515,2.803,3.206,3.629,4.231,5.118,6.467,8.728,13.645,17.157,18.059,18.644,9.35,6.624,5.261,4.212,3.632,3.064,2.755,2.459,2.216,2.069,1.965,1.812,1.675,1.562,1.494,1.446,1.341,1.328,1.234,1.205,1.176,1.147,1.163,1.058,1.101,1.05,1.023,1.038,1.026,1.019,0.983,1.015
7.0,3.1029999256134038,-10.647,3.079,2.849,12.207,0.0,-0.867,-0.958,0.288,0.011,-0.029,1.056,1.065,1.08,1.086,1.048,1.097,1.136,1.163,1.188,1.179,1.184,1.268,1.268,1.347,1.336,1.427,1.459,1.544,1.563,1.695,1.806,1.924,2.031,2.23,2.456,2.7,2.989,3.31,3.995,4.77,5.83,7.674,10.988,16.142,17.302,18.056,11.576,7.629,5.661,4.625,3.876,3.328,2.85,2.597,2.267,2.131,1.968,1.853,1.73,1.643,1.546,1.442,1.422,1.296,1.32,1.233,1.168,1.143,1.131,1.132,1.096,1.04,1.081,1.062,1.009,1.01,1.024,0.968
5.834000110626221,-1.1920000314712524,-11.001,3.182,2.825,12.378,0.0,-0.5,-0.95,0.311,0.032,0.064,1.081,1.063,1.086,1.082,1.078,1.104,1.077,1.137,1.147,1.156,1.202,1.186,1.255,1.264,1.344,1.383,1.44,1.485,1.616,1.651,1.731,1.837,2.001,2.124,2.299,2.543,2.823,3.102,3.651,4.251,5.157,6.533,8.955,14.159,16.508,17.29,17.903,9.365,6.684,4.972,4.119,3.495,3.091,2.762,2.488,2.249,2.089,1.884,1.8,1.682,1.609,1.461,1.421,1.392,1.3,1.236,1.206,1.167,1.176,1.102,1.113,1.073,1.041,1.013,1.026,1.004,0.987,1.042
6.831999778747559,-3.5,-11.359,3.286,2.818,12.546,0.0,0.18,-0.948,0.318,0.037,0.028,1.058,1.07,1.067,1.11,1.081,1.096,1.095,1.136,1.153,1.205,1.194,1.199,1.262,1.285,1.342,1.391,1.447,1.492,1.596,1.652,1.78,1.889,1.961,2.141,2.31,2.487,2.769,3.166,3.581,4.074,4.957,6.198,8.351,12.831,15.95,16.814,17.439,10.072,6.889,5.225,4.369,3.616,3.142,2.691,2.436,2.295,2.021,1.924,1.769,1.619,1.577,1.514,1.436,1.389,1.304,1.285,1.196,1.203,1.115,1.16,1.093,1.084,1.029,1.045,1.016,1.033,1.026,1.046
7.0,3.5,-11.721,3.394,2.826,12.711,0.0,0.296,-0.951,0.31,0.024,-0.068,1.034,1.074,1.063,1.1,1.095,1.099,1.12,1.169,1.148,1.16,1.212,1.2,1.213,1.332,1.324,1.415,1.439,1.511,1.566,1.648,1.765,1.878,1.993,2.151,2.293,2.571,2.823,3.133,3.676,4.269,5.079,6.545,8.964,13.941,15.821,16.557,17.179,9.405,6.494,5.207,4.101,3.514,3.072,2.677,2.398,2.254,2.045,1.887,1.732,1.687,1.614,1.485,1.409,1.392,1.332,1.239,1.222,1.191,1.192,1.097,1.127,1.072,1.025,0.993,1.029,1.007,1.007,0.995
6.742000102996826,3.5,-12.088,3.504,2.832,12.875,0.0,0.116,-0.952,0.305,0.015,0.028,1.048,1.062,1.093,1.079,1.096,1.131,1.103,1.133,1.149,1.172,1.178,1.257,1.256,1.324,1.364,1.384,1.458,1.534,1.597,1.644,1.78,1.88,1.969,2.202,2.337,2.584,2.885,3.291,3.662,4.347,5.242,6.731,9.458,14.224,15.54,16.284,16.799,8.898,6.291,4.955,4.042,3.434,3.004,2.719,2.451,2.162,2.076,1.89,1.774,1.642,1.549,1.487,1.405,1.359,1.344,1.292,1.208,1.179,1.127,1.134,1.115,1.069,1.062,1.039,1.018,1.059,1.015,0.971
6.802000045776367,-2.134999990463257,-12.459,3.617,2.839,13.036,0.0,0.577,-0.955,0.298,0.009,0.124,1.038,1.045,1.073,1.048,1.096,1.077,1.115,1.13,1.131,1.155,1.211,1.208,1.258,1.281,1.346,1.412,1.487,1.498,1.599,1.637,1.831,1.879,2.017,2.239,2.405,2.629,2.935,3.296,3.802,4.415,5.449,6.992,9.986,14.146,15.272,15.949,16.544,8.297,6.04,4.886,3.975,3.376,2.969,2.693,2.391,2.203,1.984,1.811,1.731,1.668,1.592,1.472,1.415,1.379,1.296,1.26,1.206,1.142,1.185,1.134,1.128,1.068,1.032,1.074,1.024,0.997,0.984,1.018
7.0,0.4650000035762787,-12.835,3.73,2.863,13.196,0.0,1.13,-0.962,0.275,-0.011,0.06,1.057,1.081,1.062,1.04,1.106,1.092,1.093,1.088,1.179,1.163,1.239,1.233,1.331,1.35,1.34,1.414,1.453,1.558,1.639,1.752,1.845,1.924,2.137,2.297,2.536,2.746,3.122,3.588,4.055,4.943,6.157,8.407,12.749,14.555,15.241,15.83,10.059,7.049,5.363,4.321,3.607,3.131,2.752,2.532,2.308,2.068,1.884,1.76,1.681,1.634,1.489,1.457,1.43,1.288,1.316,1.232,1.203,1.15,1.141,1.151,1.091,1.04,1.049,1.01,1.024,1.02,1.005,0.97
5.676000118255615,-1.7209999561309814,-13.216,3.843,2.898,13.354,0.0,1.164,-0.97,0.241,-0.04,0.074,1.065,1.077,1.086,1.064,1.061,1.118,1.13,1.152,1.192,1.201,1.264,1.268,1.294,1.345,1.381,1.457,1.558,1.597,1.722,1.812,1.951,2.062,2.253,2.491,2.658,2.938,3.454,3.976,4.678,5.9,7.843,11.683,13.956,14.76,15.343,11.192,7.366,5.581,4.52,3.754,3.223,2.847,2.546,2.344,2.094,1.965,1.82,1.666,1.612,1.547,1.455,1.418,1.371,1.287,1.22,1.217,1.156,1.147,1.138,1.107,1.056,1.079,1.014,1.027,1.038,0.969,1.036,1.024
7.0,-3.5,-13.602,3.954,2.932,13.509,0.0,0.972,-0.978,0.208,-0.065,0.022,1.056,1.058,1.106,1.083,1.087,1.095,1.133,1.135,1.218,1.219,1.303,1.338,1.351,1.422,1.467,1.516,1.618,1.624,1.776,1.885,2.012,2.163,2.452,2.684,2.943,3.299,3.845,4.582,5.62,7.319,10.65,13.383,14.202,14.828,15.334,8.058,5.91,4.752,3.834,3.398,2.964,2.59,2.398,2.135,1.967,1.859,1.724,1.617,1.52,1.498,1.382,1.362,1.283,1.258,1.181,1.182,1.166,1.092,1.115,1.1,1.066,1.055,1.044,1.019,1.044,1.003,1.019,1.012
7.0,1.133999943733215,-13.994,4.063,2.955,13.663,0.0,0.246,-0.983,0.185,-0.08,-0.074,1.103,1.084,1.112,1.118,1.146,1.147,1.185,1.187,1.221,1.281,1.277,1.332,1.375,1.447,1.533,1.585,1.664,1.799,1.81,1.946,2.171,2.358,2.485,2.79,3.142,3.615,4.223,5.104,6.46,9.049,12.294,13.499,14.156,14.68,9.301,6.574,5.106,4.173,3.606,3.149,2.689,2.466,2.204,2.014,1.894,1.812,1.62,1.55,1.507,1.378,1.363,1.309,1.269,1.236,1.217,1.129,1.134,1.128,1.067,1.084,1.043,1.017,1.023,1.026,1.015,0.961,1.035,0.967
7.0,1.4520000219345093,-14.391,4.171,2.952,13.816,0.0,-0.687,-0.982,0.188,-0.07,-0.04,1.098,1.112,1.068,1.082,1.126,1.134,1.215,1.215,1.237,1.245,1.28,1.391,1.406,1.494,1.516,1.56,1.682,1.808,1.872,1.986,2.133,2.34,2.544,2.781,3.114,3.544,4.24,5.025,6.456,8.772,11.859,13.026,13.653,14.209,9.639,6.631,5.133,4.248,3.653,3.004,2.789,2.501,2.206,2.11,1.928,1.8,1.67,1.572,1.503,1.417,1.301,1.343,1.219,1.228,1.151,1.135,1.127,1.063,1.064,1.085,0.996,1.022,1.016,0.984,0.955,1.012,1.012,0.938
7.0,-1.3009999990463257,-14.794,4.277,2.927,13.966,0.0,-1.038,-0.977,0.213,-0.039,0.004,1.069,1.152,1.108,1.134,1.144,1.169,1.202,1.169,1.269,1.253,1.306,1.316,1.416,1.423,1.503,1.54,1.653,1.732,1.851,1.954,2.038,2.284,2.44,2.695,2.963,3.404,3.864,4.601,5.639,7.141,10.032,12.184,12.892,13.484,14.002,8.024,5.898,4.694,3.831,3.371,2.915,2.511,2.354,2.135,1.976,1.832,1.741,1.558,1.5,1.472,1.368,1.338,1.266,1.258,1.197,1.167,1.122,1.064,1.061,1.033,1.007,1.032,0.992,0.997,0.936,0.994,0.95,0.963
5.473999977111816,-3.5,-15.201,4.382,2.896,14.115,0.0,-1.022,-0.97,0.243,-0.006,-0.035,1.105,1.101,1.092,1.104,1.147,1.147,1.161,1.184,1.201,1.276,1.276,1.312,1.374,1.464,1.479,1.538,1.569,1.68,1.768,1.887,2.001,2.15,2.324,2.557,2.766,3.063,3.537,4.143,4.938,6.018,7.922,10.793,12.046,12.733,13.259,13.676,7.15,5.328,4.312,3.716,3.13,2.747,2.425,2.278,2.011,1.853,1.756,1.636,1.594,1.492,1.392,1.337,1.233,1.279,1.193,1.187,1.12,1.082,1.085,1.068,1.007,1.015,1.009,0.979,0.979,0.966,0.97,0.931
5.367000102996826,3.5,-15.612,4.489,2.864,14.263,0.0,-1.241,-0.962,0.274,0.022,-0.131,1.093,1.111,1.165,1.14,1.167,1.193,1.17,1.227,1.227,1.237,1.278,1.307,1.358,1.39,1.42,1.518,1.557,1.665,1.74,1.809,1.943,2.051,2.215,2.378,2.6,2.93,3.317,3.752,4.365,5.293,6.572,8.9,10.985,11.915,12.459,12.911,9.32,6.584,5.077,4.058,3.464,3.021,2.538,2.339,2.151,2.001,1.823,1.733,1.611,1.474,1.419,1.388,1.296,1.281,1.21,1.197,1.149,1.081,1.106,1.057,1.013,1.029,1.019,0.963,0.962,0.985,0.933,0.924
7.0,3.5,-16.027,4.598,2.823,14.408,0.0,-1.45,-0.95,0.314,0.055,-0.035,1.118,1.122,1.126,1.167,1.132,1.146,1.195,1.185,1.185,1.247,1.26,1.308,1.333,1.412,1.436,1.41,1.529,1.632,1.685,1.743,1.873,1.969,2.137,2.226,2.415,2.668,2.94,3.342,3.706,4.386,5.279,6.775,9.104,10.749,11.517,12.041,12.503,9.245,6.34,4.801,3.92,3.333,2.861,2.606,2.338,2.138,1.921,1.768,1.674,1.557,1.508,1.39,1.353,1.322,1.218,1.193,1.144,1.107,1.117,1.086,1.032,1.029,0.957,0.99,0.964,0.974,0.928,0.945
6.423999786376953,-0.0659999996423721,-16.446,4.713,2.784,14.553,0.0,-0.762,-0.937,0.35,0.086,0.061,1.118,1.12,1.126,1.096,1.155,1.18,1.141,1.207,1.233,1.204,1.3,1.284,1.328,1.345,1.356,1.424,1.442,1.569,1.639,1.666,1.747,1.879,2.023,2.146,2.298,2.54,2.699,3.018,3.407,3.843,4.577,5.494,6.986,9.285,10.515,11.131,11.648,12.069,8.458,6.046,4.676,3.949,3.331,2.91,2.457,2.31,2.035,1.897,1.75,1.656,1.546,1.459,1.426,1.296,1.309,1.193,1.21,1.108,1.13,1.083,1.022,1.063,1.026,0.967,0.949,0.987,0.961,0.922
5.438000202178955,-1.008999943733215,-16.867,4.831,2.773,14.696,0.0,0.319,-0.933,0.361,0.09,0.059,1.109,1.134,1.156,1.119,1.128,1.186,1.143,1.169,1.216,1.213,1.236,1.262,1.294,1.371,1.372,1.407,1.451,1.563,1.593,1.685,1.733,1.888,1.948,2.132,2.255,2.454,2.665,2.983,3.3,3.743,4.285,5.201,6.546,8.602,9.945,10.603,11.065,11.515,11.979,6.528,5.015,3.95,3.338,2.908,2.651,2.357,2.077,1.954,1.818,1.636,1.522,1.468,1.407,1.294,1.296,1.203,1.198,1.106,1.073,1.081,1.028,1.06,0.988,0.947,0.977,0.957,0.925,0.913
5.835000038146973,-3.5,-17.292,4.954,2.791,14.838,0.0,1.038,-0.939,0.344,0.065,0.028,1.138,1.138,1.145,1.106,1.16,1.175,1.154,1.162,1.23,1.236,1.3,1.286,1.294,1.356,1.411,1.472,1.456,1.578,1.593,1.698,1.787,1.883,2.081,2.155,2.321,2.55,2.791,3.133,3.518,3.893,4.64,5.71,7.412,9.004,9.806,10.404,10.799,11.267,11.656,5.778,4.605,3.645,3.235,2.819,2.508,2.181,2.066,1.833,1.732,1.635,1.549,1.434,1.381,1.296,1.254,1.228,1.156,1.086,1.085,1.034,1.025,1.024,0.965,0.972,0.999,0.96,0.903,0.908
7.0,-1.625,-17.72,5.081,2.824,14.978,0.0,1.057,-0.95,0.312,0.026,-0.068,1.14,1.132,1.117,1.137,1.138,1.188,1.196,1.202,1.213,1.226,1.293,1.298,1.344,1.356,1.452,1.458,1.554,1.617,1.705,1.802,1.907,2.034,2.172,2.327,2.465,2.738,2.981,3.41,3.862,4.466,5.511,6.873,8.443,9.299,9.841,10.27,10.694,11.101,6.08,4.893,3.961,3.253,2.803,2.523,2.188,2.092,1.904,1.768,1.674,1.558,1.451,1.388,1.321,1.264,1.212,1.165,1.145,1.126,1.048,1.026,1.026,1.0,0.974,0.996,0.952,0.912,0.903,0.944
7.0,3.3480000495910645,-18.152,5.211,2.849,15.117,0.0,0.31,-0.958,0.288,-0.004,-0.116,1.135,1.123,1.1,1.114,1.168,1.186,1.143,1.219,1.222,1.23,1.299,1.307,1.339,1.386,1.445,1.489,1.561,1.671,1.692,1.815,1.932,2.05,2.196,2.381,2.593,2.881,3.171,3.682,4.178,5.041,6.251,7.693,8.611,9.179,9.64,10.003,10.456,7.252,5.181,4.29,3.522,3.112,2.678,2.37,2.125,1.948,1.839,1.677,1.606,1.503,1.443,1.361,1.278,1.219,1.208,1.165,1.11,1.09,1.042,1.02,1.006,0.998,0.981,0.946,0.942,0.948,0.957,0.906
6.954999923706055,3.5,-18.587,5.344,2.85,15.255,0.0,-0.375,-0.958,0.288,-0.007,-0.02,1.102,1.145,1.121,1.121,1.179,1.193,1.202,1.206,1.239,1.252,1.288,1.299,1.364,1.385,1.444,1.506,1.565,1.665,1.725,1.831,1.949,2.049,2.213,2.36,2.605,2.874,3.16,3.593,4.181,5.024,6.116,7.504,8.321,8.747,9.202,9.56,9.95,10.298,5.317,4.286,3.519,3.099,2.651,2.369,2.168,1.979,1.822,1.708,1.556,1.495,1.46,1.356,1.317,1.234,1.181,1.144,1.128,1.111,1.02,1.03,1.0,0.967,1.01,0.957,0.946,0.96,0.965,0.918
5.078999996185303,-3.5,-19.025,5.479,2.838,15.391,0.0,-0.215,-0.954,0.299,0.005,0.076,1.112,1.14,1.105,1.158,1.174,1.169,1.172,1.235,1.211,1.225,1.27,1.303,1.385,1.373,1.437,1.479,1.541,1.577,1.698,1.799,1.93,1.958,2.149,2.328,2.506,2.728,3.097,3.555,3.915,4.654,5.708,6.874,7.718,8.23,8.681,8.988,9.359,9.733,5.796,4.426,3.674,3.248,2.813,2.54,2.263,2.088,1.872,1.731,1.619,1.541,1.488,1.393,1.355,1.218,1.272,1.182,1.143,1.127,1.091,1.09,1.05,0.989,1.019,1.008,0.965,0.907,0.973,0.914
6.794000148773193,-3.5,-19.468,5.615,2.838,15.526,0.0,0.167,-0.954,0.299,0.007,-0.02,1.108,1.118,1.142,1.096,1.149,1.132,1.135,1.217,1.221,1.278,1.259,1.28,1.375,1.377,1.438,1.469,1.524,1.592,1.7,1.772,1.818,2.002,2.07,2.318,2.472,2.729,3.096,3.425,3.887,4.654,5.654,6.635,7.336,7.837,8.118,8.52,8.881,9.206,6.173,4.592,3.688,3.247,2.82,2.527,2.24,2.114,1.883,1.747,1.63,1.556,1.448,1.376,1.328,1.271,1.262,1.2,1.173,1.121,1.095,1.039,1.044,1.029,1.004,1.007,0.971,0.907,0.982,0.974
