# This is F1TENTH simulation from 04.01.2024 at time 18:13:03
# Done with git-revision: unknown
# Starting position :,"[3.62, 6.26, 0.378]"
# Saving: 0.02 s
# Speedfactor 0.9
# Controller: Blank-MPPI-1
#
# Data:
time,angular_vel_z,linear_vel_x,pose_theta,pose_theta_cos,pose_theta_sin,pose_x,pose_y,slip_angle,steering_angle,angular_control_calculated,translational_control_calculated,WYPT_X_00,WYPT_X_01,WYPT_X_02,WYPT_X_03,WYPT_X_04,WYPT_X_05,WYPT_X_06,WYPT_X_07,WYPT_X_08,WYPT_X_09,WYPT_X_10,WYPT_X_11,WYPT_X_12,WYPT_X_13,WYPT_X_14,WYPT_X_15,WYPT_X_16,WYPT_X_17,WYPT_X_18,WYPT_X_19,WYPT_Y_00,WYPT_Y_01,WYPT_Y_02,WYPT_Y_03,WYPT_Y_04,WYPT_Y_05,WYPT_Y_06,WYPT_Y_07,WYPT_Y_08,WYPT_Y_09,WYPT_Y_10,WYPT_Y_11,WYPT_Y_12,WYPT_Y_13,WYPT_Y_14,WYPT_Y_15,WYPT_Y_16,WYPT_Y_17,WYPT_Y_18,WYPT_Y_19,WYPT_VX_00,WYPT_VX_01,WYPT_VX_02,WYPT_VX_03,WYPT_VX_04,WYPT_VX_05,WYPT_VX_06,WYPT_VX_07,WYPT_VX_08,WYPT_VX_09,WYPT_VX_10,WYPT_VX_11,WYPT_VX_12,WYPT_VX_13,WYPT_VX_14,WYPT_VX_15,WYPT_VX_16,WYPT_VX_17,WYPT_VX_18,WYPT_VX_19,WYPT_REL_X_00,WYPT_REL_X_01,WYPT_REL_X_02,WYPT_REL_X_03,WYPT_REL_X_04,WYPT_REL_X_05,WYPT_REL_X_06,WYPT_REL_X_07,WYPT_REL_X_08,WYPT_REL_X_09,WYPT_REL_X_10,WYPT_REL_X_11,WYPT_REL_X_12,WYPT_REL_X_13,WYPT_REL_X_14,WYPT_REL_X_15,WYPT_REL_X_16,WYPT_REL_X_17,WYPT_REL_X_18,WYPT_REL_X_19,WYPT_REL_Y_00,WYPT_REL_Y_01,WYPT_REL_Y_02,WYPT_REL_Y_03,WYPT_REL_Y_04,WYPT_REL_Y_05,WYPT_REL_Y_06,WYPT_REL_Y_07,WYPT_REL_Y_08,WYPT_REL_Y_09,WYPT_REL_Y_10,WYPT_REL_Y_11,WYPT_REL_Y_12,WYPT_REL_Y_13,WYPT_REL_Y_14,WYPT_REL_Y_15,WYPT_REL_Y_16,WYPT_REL_Y_17,WYPT_REL_Y_18,WYPT_REL_Y_19,LIDAR_0040,LIDAR_0065,LIDAR_0090,LIDAR_0115,LIDAR_0140,LIDAR_0165,LIDAR_0190,LIDAR_0215,LIDAR_0240,LIDAR_0265,LIDAR_0290,LIDAR_0315,LIDAR_0340,LIDAR_0365,LIDAR_0390,LIDAR_0415,LIDAR_0440,LIDAR_0465,LIDAR_0490,LIDAR_0515,LIDAR_0540,LIDAR_0565,LIDAR_0590,LIDAR_0615,LIDAR_0640,LIDAR_0665,LIDAR_0690,LIDAR_0715,LIDAR_0740,LIDAR_0765,LIDAR_0790,LIDAR_0815,LIDAR_0840,LIDAR_0865,LIDAR_0890,LIDAR_0915,LIDAR_0940,LIDAR_0965,LIDAR_0990,LIDAR_1015,imu_a_x,imu_a_y,imu_a_z,imu_ang_x,imu_ang_y,imu_ang_z,translational_control_applied,angular_control_applied,mu
2.84,2.112,3.894,2.623,-0.869,0.496,-11.835,1.475,-0.046,0.192,-0.008,4.796,-12.094,-12.459,-12.832,-13.205,-13.569,-13.913,-14.215,-14.442,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,1.608,1.772,1.916,2.06,2.223,2.427,2.688,3.016,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,4.174,4.638,5.055,4.659,4.153,3.741,3.42,3.262,3.205,3.223,3.412,3.674,3.957,4.252,4.567,4.915,5.292,5.639,5.954,6.243,0.292,0.69,1.085,1.48,1.878,2.277,2.669,3.028,3.312,3.478,3.518,3.454,3.309,3.102,2.849,2.563,2.255,1.934,1.605,1.276,0.013,0.051,0.111,0.171,0.209,0.203,0.126,-0.047,-0.325,-0.687,-1.083,-1.477,-1.849,-2.191,-2.5,-2.779,-3.034,-3.272,-3.5,-3.726,2.393,2.485,2.672,2.868,2.764,2.456,2.316,2.138,2.077,2.009,1.998,1.969,1.964,2.005,2.1,2.139,2.3,2.432,6.091,5.638,5.251,4.819,4.617,4.422,4.354,4.331,4.283,4.337,4.42,3.149,2.28,1.809,1.483,1.369,1.2,1.041,1.047,0.992,0.893,0.902,1.669,-0.194,-9.81,0.0,0.0,2.068,-0.008,4.796,0.9
2.86,1.831,3.932,2.664,-0.888,0.459,-11.901,1.516,-0.055,0.128,-0.0,4.866,-12.094,-12.459,-12.832,-13.205,-13.569,-13.913,-14.215,-14.442,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,1.608,1.772,1.916,2.06,2.223,2.427,2.688,3.016,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,4.174,4.638,5.055,4.659,4.153,3.741,3.42,3.262,3.205,3.223,3.412,3.674,3.957,4.252,4.567,4.915,5.292,5.639,5.954,6.243,0.214,0.613,1.011,1.408,1.807,2.206,2.594,2.946,3.218,3.369,3.392,3.312,3.152,2.932,2.666,2.369,2.051,1.72,1.382,1.044,0.007,0.028,0.072,0.116,0.138,0.115,0.022,-0.165,-0.455,-0.823,-1.221,-1.612,-1.977,-2.31,-2.609,-2.876,-3.118,-3.342,-3.557,-3.77,2.506,2.593,2.772,2.889,2.565,2.366,2.199,2.107,2.019,1.96,1.925,1.904,1.933,2.013,2.047,2.151,2.342,2.451,5.945,5.336,4.987,4.681,4.463,4.308,4.211,4.211,4.251,4.311,4.273,2.882,2.164,1.826,1.555,1.367,1.204,1.088,1.058,1.016,0.954,0.975,1.698,-1.045,-9.81,0.0,0.0,2.055,-0.0,4.866,0.9
2.88,1.522,3.979,2.698,-0.903,0.429,-11.969,1.555,-0.059,0.128,-0.028,4.909,-12.459,-12.832,-13.205,-13.569,-13.913,-14.215,-14.442,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,-10.698,1.772,1.916,2.06,2.223,2.427,2.688,3.016,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,5.378,4.638,5.055,4.659,4.153,3.741,3.42,3.262,3.205,3.223,3.412,3.674,3.957,4.252,4.567,4.915,5.292,5.639,5.954,6.243,6.511,0.535,0.934,1.332,1.732,2.13,2.515,2.86,3.122,3.26,3.27,3.177,3.004,2.772,2.496,2.19,1.864,1.525,1.181,0.835,0.49,0.014,0.044,0.074,0.082,0.046,-0.06,-0.259,-0.559,-0.932,-1.33,-1.718,-2.078,-2.403,-2.692,-2.949,-3.18,-3.393,-3.596,-3.797,-3.999,2.609,2.801,2.934,2.721,2.454,2.315,2.095,2.039,1.954,1.899,1.901,1.851,1.9,2.001,2.016,2.116,2.299,2.505,5.643,5.175,4.824,4.557,4.346,4.236,4.153,4.111,4.196,4.291,3.943,2.818,2.147,1.791,1.59,1.394,1.235,1.174,1.102,1.049,1.014,1.002,1.938,-2.093,-9.81,0.0,0.0,1.715,-0.028,4.909,0.9
2.9,1.155,4.037,2.727,-0.915,0.403,-12.04,1.593,-0.061,0.128,-0.05,4.939,-12.459,-12.832,-13.205,-13.569,-13.913,-14.215,-14.442,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,-10.698,1.772,1.916,2.06,2.223,2.427,2.688,3.016,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,5.378,4.638,5.055,4.659,4.153,3.741,3.42,3.262,3.205,3.223,3.412,3.674,3.957,4.252,4.567,4.915,5.292,5.639,5.954,6.243,6.511,0.456,0.855,1.254,1.654,2.051,2.432,2.772,3.025,3.152,3.151,3.046,2.864,2.622,2.338,2.025,1.692,1.348,0.998,0.646,0.295,0.005,0.023,0.042,0.039,-0.009,-0.126,-0.335,-0.642,-1.018,-1.417,-1.802,-2.157,-2.475,-2.756,-3.004,-3.226,-3.429,-3.622,-3.813,-4.005,2.717,2.868,2.885,2.564,2.334,2.144,2.045,1.953,1.898,1.856,1.8,1.872,1.905,1.908,1.982,2.153,2.303,5.857,5.413,4.987,4.663,4.402,4.274,4.141,4.111,4.085,4.124,4.229,3.652,2.732,2.122,1.806,1.556,1.383,1.249,1.201,1.127,1.116,1.096,1.051,2.441,-0.949,-9.81,0.0,0.0,1.438,-0.05,4.939,0.9
2.92,0.978,4.094,2.75,-0.924,0.382,-12.112,1.63,-0.058,0.064,-0.042,4.942,-12.459,-12.832,-13.205,-13.569,-13.913,-14.215,-14.442,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,-10.698,1.772,1.916,2.06,2.223,2.427,2.688,3.016,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,5.378,4.638,5.055,4.659,4.153,3.741,3.42,3.262,3.205,3.223,3.412,3.674,3.957,4.252,4.567,4.915,5.292,5.639,5.954,6.243,6.511,0.375,0.775,1.174,1.574,1.969,2.348,2.682,2.929,3.048,3.037,2.924,2.734,2.485,2.195,1.876,1.538,1.189,0.835,0.479,0.124,0.001,0.01,0.02,0.008,-0.049,-0.175,-0.391,-0.704,-1.083,-1.481,-1.864,-2.215,-2.527,-2.802,-3.043,-3.257,-3.452,-3.637,-3.82,-4.004,2.831,2.987,2.802,2.467,2.198,2.098,1.992,1.899,1.833,1.806,1.788,1.799,1.861,1.895,1.961,2.089,2.25,5.853,5.27,4.773,4.505,4.3,4.089,4.086,3.998,4.026,4.035,4.204,3.595,2.717,2.199,1.807,1.604,1.408,1.334,1.246,1.206,1.09,1.1,1.054,2.854,-0.585,-9.81,0.0,0.0,1.126,-0.042,4.942,0.9
2.94,0.598,4.15,2.768,-0.931,0.365,-12.186,1.665,-0.057,0.0,-0.016,4.949,-12.459,-12.832,-13.205,-13.569,-13.913,-14.215,-14.442,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,-10.698,1.772,1.916,2.06,2.223,2.427,2.688,3.016,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,5.378,4.638,5.055,4.659,4.153,3.741,3.42,3.262,3.205,3.223,3.412,3.674,3.957,4.252,4.567,4.915,5.292,5.639,5.954,6.243,6.511,0.293,0.693,1.092,1.492,1.886,2.262,2.593,2.834,2.946,2.928,2.809,2.612,2.358,2.063,1.74,1.398,1.046,0.688,0.329,-0.029,-0.0,0.002,0.005,-0.014,-0.078,-0.211,-0.433,-0.75,-1.131,-1.529,-1.91,-2.257,-2.565,-2.835,-3.07,-3.278,-3.467,-3.646,-3.822,-4.0,2.885,2.96,2.626,2.366,2.164,2.009,1.911,1.834,1.8,1.764,1.759,1.759,1.809,1.866,1.96,2.073,2.239,5.61,5.03,4.668,4.369,4.213,4.052,4.018,3.954,3.948,3.974,4.123,3.545,2.706,2.174,1.848,1.607,1.486,1.353,1.269,1.205,1.159,1.15,1.094,2.835,0.153,-9.81,0.0,0.0,0.891,-0.016,4.949,0.9
2.96,0.1,4.21,2.777,-0.934,0.356,-12.262,1.7,-0.055,0.0,-0.026,4.936,-12.459,-12.832,-13.205,-13.569,-13.913,-14.215,-14.442,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,-10.698,1.772,1.916,2.06,2.223,2.427,2.688,3.016,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,5.378,4.638,5.055,4.659,4.153,3.741,3.42,3.262,3.205,3.223,3.412,3.674,3.957,4.252,4.567,4.915,5.292,5.639,5.954,6.243,6.511,0.21,0.61,1.009,1.408,1.802,2.177,2.506,2.743,2.852,2.831,2.707,2.507,2.25,1.952,1.627,1.284,0.929,0.57,0.21,-0.15,0.002,0.001,-0.0,-0.023,-0.091,-0.227,-0.453,-0.772,-1.154,-1.552,-1.931,-2.277,-2.582,-2.849,-3.081,-3.286,-3.471,-3.647,-3.82,-3.994,3.008,2.889,2.544,2.321,2.077,1.995,1.836,1.78,1.793,1.716,1.746,1.735,1.739,1.828,1.932,2.034,5.473,5.434,4.924,4.553,4.311,4.077,3.961,3.914,3.892,3.867,3.947,4.107,3.531,2.705,2.246,1.934,1.683,1.522,1.429,1.337,1.282,1.221,1.178,1.237,2.862,-0.343,-9.81,0.0,0.0,0.478,-0.026,4.936,0.9
2.98,-0.157,4.271,2.778,-0.935,0.356,-12.339,1.734,-0.046,0.0,-0.03,4.912,-12.832,-13.205,-13.569,-13.913,-14.215,-14.442,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,-10.698,-10.299,1.916,2.06,2.223,2.427,2.688,3.016,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,5.378,5.414,5.055,4.659,4.153,3.741,3.42,3.262,3.205,3.223,3.412,3.674,3.957,4.252,4.567,4.915,5.292,5.639,5.954,6.243,6.511,6.493,0.525,0.925,1.324,1.718,2.093,2.421,2.658,2.767,2.745,2.621,2.42,2.163,1.865,1.54,1.196,0.842,0.482,0.122,-0.239,-0.598,0.005,0.003,-0.02,-0.088,-0.225,-0.451,-0.77,-1.152,-1.55,-1.93,-2.275,-2.58,-2.847,-3.079,-3.283,-3.468,-3.643,-3.816,-3.99,-4.165,3.108,2.852,2.489,2.178,2.038,1.886,1.833,1.742,1.684,1.701,1.696,1.702,1.728,1.795,1.885,1.993,5.416,5.297,4.81,4.448,4.2,4.018,3.884,3.861,3.804,3.824,3.876,4.006,3.698,2.858,2.36,1.995,1.75,1.588,1.486,1.383,1.293,1.275,1.262,1.251,3.024,0.202,-9.81,0.0,0.0,0.048,-0.03,4.912,0.9
3.0,-0.272,4.33,2.775,-0.933,0.359,-12.418,1.768,-0.035,0.0,-0.047,4.909,-12.832,-13.205,-13.569,-13.913,-14.215,-14.442,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,-10.698,-10.299,1.916,2.06,2.223,2.427,2.688,3.016,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,5.378,5.414,5.055,4.659,4.153,3.741,3.42,3.262,3.205,3.223,3.412,3.674,3.957,4.252,4.567,4.915,5.292,5.639,5.954,6.243,6.511,6.493,0.44,0.839,1.238,1.632,2.008,2.337,2.575,2.685,2.664,2.542,2.342,2.086,1.789,1.464,1.121,0.768,0.409,0.049,-0.311,-0.67,0.01,0.01,-0.012,-0.079,-0.214,-0.439,-0.758,-1.14,-1.538,-1.917,-2.263,-2.57,-2.837,-3.07,-3.275,-3.462,-3.638,-3.812,-3.987,-4.164,3.266,2.733,2.449,2.157,2.014,1.842,1.762,1.713,1.659,1.646,1.646,1.622,1.708,1.753,1.809,1.937,5.344,5.208,4.713,4.405,4.113,3.94,3.805,3.761,3.73,3.728,3.81,3.895,3.898,3.035,2.395,2.105,1.884,1.668,1.549,1.416,1.423,1.319,1.303,1.265,3.104,1.609,-9.81,0.0,0.0,-0.168,-0.047,4.909,0.9
3.02,-0.31,4.387,2.77,-0.932,0.364,-12.498,1.802,-0.025,-0.064,-0.009,4.887,-12.832,-13.205,-13.569,-13.913,-14.215,-14.442,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,-10.698,-10.299,1.916,2.06,2.223,2.427,2.688,3.016,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,5.378,5.414,5.055,4.659,4.153,3.741,3.42,3.262,3.205,3.223,3.412,3.674,3.957,4.252,4.567,4.915,5.292,5.639,5.954,6.243,6.511,6.493,0.353,0.752,1.152,1.546,1.922,2.252,2.492,2.604,2.585,2.465,2.267,2.012,1.717,1.393,1.052,0.699,0.341,-0.018,-0.377,-0.735,0.015,0.017,-0.003,-0.068,-0.202,-0.424,-0.742,-1.123,-1.521,-1.902,-2.248,-2.556,-2.825,-3.06,-3.267,-3.455,-3.633,-3.809,-3.986,-4.165,3.203,2.725,2.42,2.141,1.902,1.809,1.752,1.64,1.597,1.617,1.595,1.633,1.647,1.712,1.759,1.856,5.243,5.097,4.682,4.31,4.035,3.869,3.748,3.666,3.597,3.608,3.727,3.841,3.969,3.085,2.558,2.13,1.933,1.715,1.552,1.509,1.395,1.386,1.361,1.307,3.007,2.051,-9.81,0.0,0.0,-0.261,-0.009,4.887,0.9
3.04,-0.441,4.438,2.762,-0.929,0.371,-12.579,1.836,-0.017,-0.064,-0.027,4.881,-12.832,-13.205,-13.569,-13.913,-14.215,-14.442,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,-10.698,-10.299,1.916,2.06,2.223,2.427,2.688,3.016,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,5.378,5.414,5.055,4.659,4.153,3.741,3.42,3.262,3.205,3.223,3.412,3.674,3.957,4.252,4.567,4.915,5.292,5.639,5.954,6.243,6.511,6.493,0.264,0.664,1.064,1.458,1.835,2.167,2.41,2.524,2.509,2.391,2.196,1.944,1.65,1.328,0.988,0.636,0.28,-0.078,-0.435,-0.792,0.019,0.024,0.007,-0.055,-0.186,-0.406,-0.722,-1.102,-1.5,-1.882,-2.23,-2.54,-2.811,-3.048,-3.258,-3.448,-3.629,-3.808,-3.987,-4.168,3.177,2.665,2.31,2.12,1.849,1.806,1.721,1.621,1.573,1.582,1.568,1.565,1.633,1.663,1.7,1.822,5.208,5.063,4.589,4.215,3.986,3.801,3.687,3.589,3.538,3.592,3.642,3.749,3.865,3.297,2.737,2.266,2.036,1.827,1.671,1.551,1.465,1.428,1.37,1.365,2.813,1.693,-9.81,0.0,0.0,-0.373,-0.027,4.881,0.9
3.06,-0.501,4.486,2.752,-0.925,0.379,-12.661,1.87,-0.009,0.0,-0.075,4.646,-13.205,-13.569,-13.913,-14.215,-14.442,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,-10.698,-10.299,-9.901,2.06,2.223,2.427,2.688,3.016,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,5.378,5.414,5.447,4.659,4.153,3.741,3.42,3.262,3.205,3.223,3.412,3.674,3.957,4.252,4.567,4.915,5.292,5.639,5.954,6.243,6.511,6.493,6.014,0.575,0.974,1.37,1.748,2.082,2.328,2.446,2.434,2.32,2.128,1.879,1.588,1.269,0.93,0.581,0.226,-0.13,-0.486,-0.84,-1.196,0.031,0.018,-0.04,-0.167,-0.384,-0.697,-1.077,-1.475,-1.858,-2.208,-2.52,-2.794,-3.034,-3.247,-3.441,-3.626,-3.808,-3.99,-4.175,-4.357,3.189,2.637,2.293,2.067,1.821,1.743,1.638,1.595,1.54,1.553,1.484,1.483,1.552,1.656,1.631,1.795,5.07,5.053,4.506,4.168,3.925,3.743,3.627,3.541,3.479,3.509,3.546,3.614,3.813,3.506,2.838,2.426,2.089,1.895,1.721,1.641,1.53,1.505,1.449,1.43,2.557,1.53,-9.81,0.0,0.0,-0.484,-0.075,4.646,0.9
3.08,-0.385,4.528,2.743,-0.922,0.388,-12.744,1.905,-0.001,0.0,-0.095,4.583,-13.205,-13.569,-13.913,-14.215,-14.442,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,-10.698,-10.299,-9.901,2.06,2.223,2.427,2.688,3.016,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,5.378,5.414,5.447,4.659,4.153,3.741,3.42,3.262,3.205,3.223,3.412,3.674,3.957,4.252,4.567,4.915,5.292,5.639,5.954,6.243,6.511,6.493,6.014,0.485,0.884,1.28,1.66,1.996,2.244,2.365,2.357,2.246,2.058,1.811,1.523,1.206,0.869,0.521,0.168,-0.186,-0.54,-0.893,-1.247,0.036,0.026,-0.028,-0.152,-0.366,-0.677,-1.055,-1.454,-1.837,-2.189,-2.503,-2.78,-3.023,-3.239,-3.436,-3.623,-3.808,-3.995,-4.182,-4.367,3.19,2.609,2.245,2.053,1.826,1.745,1.603,1.559,1.501,1.502,1.45,1.491,1.51,1.526,1.599,1.733,4.998,5.019,4.446,4.101,3.816,3.674,3.519,3.468,3.418,3.424,3.447,3.568,3.672,3.717,2.982,2.5,2.195,1.956,1.811,1.672,1.583,1.566,1.474,1.435,2.328,1.991,-9.81,0.0,0.0,-0.444,-0.095,4.583,0.9
3.1,-0.309,4.563,2.737,-0.919,0.394,-12.828,1.94,0.004,0.0,-0.121,4.537,-13.205,-13.569,-13.913,-14.215,-14.442,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,-10.698,-10.299,-9.901,2.06,2.223,2.427,2.688,3.016,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,5.378,5.414,5.447,4.659,4.153,3.741,3.42,3.262,3.205,3.223,3.412,3.674,3.957,4.252,4.567,4.915,5.292,5.639,5.954,6.243,6.511,6.493,6.014,0.394,0.793,1.19,1.57,1.907,2.158,2.282,2.276,2.168,1.982,1.738,1.451,1.135,0.8,0.454,0.102,-0.251,-0.604,-0.955,-1.308,0.039,0.032,-0.02,-0.141,-0.353,-0.662,-1.04,-1.438,-1.822,-2.175,-2.491,-2.77,-3.015,-3.233,-3.433,-3.623,-3.81,-3.999,-4.189,-4.376,3.009,2.597,2.222,1.951,1.82,1.703,1.544,1.497,1.488,1.403,1.393,1.455,1.51,1.507,1.541,1.739,4.915,4.902,4.377,3.969,3.747,3.578,3.482,3.394,3.326,3.329,3.371,3.463,3.571,3.742,3.123,2.632,2.247,2.018,1.832,1.746,1.685,1.594,1.56,1.552,2.022,1.769,-9.81,0.0,0.0,-0.339,-0.121,4.537,0.9
3.12,-0.26,4.595,2.731,-0.917,0.399,-12.912,1.976,0.006,-0.064,-0.074,4.543,-13.205,-13.569,-13.913,-14.215,-14.442,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,-10.698,-10.299,-9.901,2.06,2.223,2.427,2.688,3.016,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,5.378,5.414,5.447,4.659,4.153,3.741,3.42,3.262,3.205,3.223,3.412,3.674,3.957,4.252,4.567,4.915,5.292,5.639,5.954,6.243,6.511,6.493,6.014,0.302,0.702,1.098,1.479,1.818,2.07,2.196,2.193,2.086,1.902,1.66,1.374,1.06,0.726,0.381,0.03,-0.322,-0.673,-1.024,-1.376,0.04,0.035,-0.014,-0.133,-0.343,-0.651,-1.028,-1.427,-1.811,-2.165,-2.483,-2.763,-3.01,-3.23,-3.431,-3.623,-3.812,-4.003,-4.195,-4.384,3.0,2.453,2.192,1.912,1.743,1.609,1.547,1.504,1.432,1.401,1.376,1.416,1.454,1.465,1.516,4.489,4.864,4.775,4.272,3.919,3.644,3.496,3.384,3.272,3.285,3.229,3.251,3.378,3.509,3.663,3.266,2.691,2.363,2.16,1.975,1.801,1.726,1.653,1.604,1.585,1.735,1.056,-9.81,0.0,0.0,-0.27,-0.074,4.543,0.9
3.14,-0.373,4.622,2.725,-0.914,0.405,-12.996,2.012,0.007,0.0,-0.151,4.443,-13.205,-13.569,-13.913,-14.215,-14.442,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,-10.698,-10.299,-9.901,2.06,2.223,2.427,2.688,3.016,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,5.378,5.414,5.447,4.659,4.153,3.741,3.42,3.262,3.205,3.223,3.412,3.674,3.957,4.252,4.567,4.915,5.292,5.639,5.954,6.243,6.511,6.493,6.014,0.21,0.61,1.006,1.388,1.728,1.982,2.11,2.11,2.006,1.824,1.583,1.3,0.987,0.655,0.311,-0.039,-0.39,-0.74,-1.089,-1.44,0.041,0.039,-0.008,-0.125,-0.333,-0.639,-1.015,-1.414,-1.799,-2.154,-2.473,-2.755,-3.004,-3.226,-3.43,-3.624,-3.815,-4.008,-4.202,-4.394,2.955,2.431,2.058,1.898,1.757,1.542,1.503,1.447,1.349,1.348,1.371,1.331,1.349,1.392,1.455,4.448,4.788,4.686,4.184,3.847,3.614,3.43,3.3,3.164,3.159,3.139,3.217,3.316,3.392,3.558,3.431,2.827,2.517,2.187,2.032,1.864,1.761,1.72,1.652,1.601,1.539,0.279,-9.81,0.0,0.0,-0.318,-0.151,4.443,0.9
3.16,-0.297,4.646,2.718,-0.912,0.411,-13.081,2.049,0.01,0.0,-0.163,4.229,-13.569,-13.913,-14.215,-14.442,-14.55,-14.515,-14.353,-14.103,-13.792,-13.443,-13.07,-12.684,-12.29,-11.893,-11.494,-11.096,-10.698,-10.299,-9.901,-9.502,2.223,2.427,2.688,3.016,3.399,3.795,4.159,4.469,4.72,4.915,5.058,5.159,5.227,5.274,5.31,5.344,5.378,5.414,5.447,5.467,4.153,3.741,3.42,3.262,3.205,3.223,3.412,3.674,3.957,4.252,4.567,4.915,5.292,5.639,5.954,6.243,6.511,6.493,6.014,5.602,0.517,0.914,1.296,1.637,1.893,2.024,2.026,1.925,1.745,1.507,1.225,0.914,0.583,0.241,-0.108,-0.457,-0.806,-1.155,-1.504,-1.86,0.042,-0.003,-0.117,-0.323,-0.627,-1.003,-1.401,-1.787,-2.144,-2.464,-2.748,-2.998,-3.223,-3.429,-3.625,-3.819,-4.014,-4.21,-4.404,-4.586,2.927,2.393,2.048,1.845,1.652,1.528,1.429,1.407,1.322,1.274,1.296,1.333,1.287,1.337,1.428,4.376,4.679,4.624,4.105,3.734,3.536,3.36,3.222,3.176,3.127,3.059,3.161,3.195,3.28,3.486,3.53,2.962,2.567,2.285,2.127,1.951,1.84,1.777,1.683,1.7,1.314,0.473,-9.81,0.0,0.0,-0.326,-0.163,4.229,0.9
